2022-05-15 13:05:661 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:749 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (5cf18824213b84add44cbfd0d8525c84)] -> id: Email]
2022-05-15 20:05:979 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (5cf18824213b84add44cbfd0d8525c84)] -> name: Password]
2022-05-15 20:05:163 INFO  RegisterPage :133 - Enter confirmed password: Asdfg123[[ChromeDriver: chrome on WINDOWS (5cf18824213b84add44cbfd0d8525c84)] -> xpath: //input[@id='ConfirmPassword']]
2022-05-15 20:05:213 INFO  RegisterPage :138 - Clicking on Register button: [[ChromeDriver: chrome on WINDOWS (5cf18824213b84add44cbfd0d8525c84)] -> xpath: //button[@id='register-button']]
2022-05-15 20:05:255 INFO  RegisterPage :142 - Getting text from: [[ChromeDriver: chrome on WINDOWS (5cf18824213b84add44cbfd0d8525c84)] -> xpath: //div[contains(text(),'Your registration completed')]]
2022-05-15 20:05:77 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:239 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (6ccb5c6452096e3d7cfe9e19d585cf63)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (6ccb5c6452096e3d7cfe9e19d585cf63)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (6ccb5c6452096e3d7cfe9e19d585cf63)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (6ccb5c6452096e3d7cfe9e19d585cf63)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (6ccb5c6452096e3d7cfe9e19d585cf63)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (6ccb5c6452096e3d7cfe9e19d585cf63)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (6ccb5c6452096e3d7cfe9e19d585cf63)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:309 INFO  ComputerPage :37 - Getting text from: [[ChromeDriver: chrome on WINDOWS (6ccb5c6452096e3d7cfe9e19d585cf63)] -> xpath: //h1[contains(text(),'Computers')]]
2022-05-15 20:05:548 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:312 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (765664310a93fa20b9a4d0d1e5688ed2)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (765664310a93fa20b9a4d0d1e5688ed2)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (765664310a93fa20b9a4d0d1e5688ed2)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (765664310a93fa20b9a4d0d1e5688ed2)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (765664310a93fa20b9a4d0d1e5688ed2)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (765664310a93fa20b9a4d0d1e5688ed2)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (765664310a93fa20b9a4d0d1e5688ed2)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:89 INFO  ComputerPage :43 - Clicking on Desktop link: [[ChromeDriver: chrome on WINDOWS (765664310a93fa20b9a4d0d1e5688ed2)] -> xpath: //li[@class='inactive']//a[normalize-space()='Desktops']]
2022-05-15 20:05:142 INFO  DesktopsPage :40 - Getting text from: [[ChromeDriver: chrome on WINDOWS (765664310a93fa20b9a4d0d1e5688ed2)] -> xpath: //h1[normalize-space()='Desktops']]
2022-05-15 20:05:239 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:115 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:876 INFO  ComputerPage :43 - Clicking on Desktop link: [[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //li[@class='inactive']//a[normalize-space()='Desktops']]
2022-05-15 20:05:42 INFO  DesktopsPage :60 - Selecting product from Desktop page: Build your own computer[[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //div[@class='picture']]
2022-05-15 20:05:191 INFO  BuildYourOwnComputerPage :59 - Select Processor: 2.2 GHz Intel Pentium Dual-Core E2200[[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 20:05:432 INFO  BuildYourOwnComputerPage :64 - Select RAM: 2 GB[[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 20:05:581 INFO  BuildYourOwnComputerPage :69 - Clicking on Harddisk radio button  : 320 GB[[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //input[@name='product_attribute_3']]
2022-05-15 20:05:715 INFO  BuildYourOwnComputerPage :74 - Clicking on Operating system radio button: Vista Home [+$50.00][[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //input[@name= 'product_attribute_4']]
2022-05-15 20:05:846 INFO  BuildYourOwnComputerPage :79 - Select Software: Microsoft Office [+$50.00][[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //input[@name= 'product_attribute_5']]
2022-05-15 20:05:972 INFO  BuildYourOwnComputerPage :84 - Clicking on  Add to cart button: [[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 20:05:303 INFO  BuildYourOwnComputerPage :88 - Getting text from: [[ChromeDriver: chrome on WINDOWS (36b02fb78f61f09878b02370554568df)] -> xpath: //p[contains(.,'The product has been added to your shopping cart')]]
2022-05-15 20:05:443 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:237 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:38 INFO  ComputerPage :43 - Clicking on Desktop link: [[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //li[@class='inactive']//a[normalize-space()='Desktops']]
2022-05-15 20:05:273 INFO  DesktopsPage :60 - Selecting product from Desktop page: Build your own computer[[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //div[@class='picture']]
2022-05-15 20:05:399 INFO  BuildYourOwnComputerPage :59 - Select Processor: 2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00][[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 20:05:618 INFO  BuildYourOwnComputerPage :64 - Select RAM: 4GB [+$20.00][[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 20:05:819 INFO  BuildYourOwnComputerPage :69 - Clicking on Harddisk radio button  : 400 GB [+$100.00][[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //input[@name='product_attribute_3']]
2022-05-15 20:05:997 INFO  BuildYourOwnComputerPage :74 - Clicking on Operating system radio button: Vista Premium [+$60.00][[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //input[@name= 'product_attribute_4']]
2022-05-15 20:05:170 INFO  BuildYourOwnComputerPage :79 - Select Software: Acrobat Reader [+$10.00][[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //input[@name= 'product_attribute_5']]
2022-05-15 20:05:314 INFO  BuildYourOwnComputerPage :84 - Clicking on  Add to cart button: [[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 20:05:627 INFO  BuildYourOwnComputerPage :88 - Getting text from: [[ChromeDriver: chrome on WINDOWS (cbd273959a6e4f218f6e8439d0b5e981)] -> xpath: //p[contains(.,'The product has been added to your shopping cart')]]
2022-05-15 20:05:663 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:725 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:470 INFO  ComputerPage :43 - Clicking on Desktop link: [[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //li[@class='inactive']//a[normalize-space()='Desktops']]
2022-05-15 20:05:628 INFO  DesktopsPage :60 - Selecting product from Desktop page: Build your own computer[[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //div[@class='picture']]
2022-05-15 20:05:709 INFO  BuildYourOwnComputerPage :59 - Select Processor: 2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00][[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 20:05:829 INFO  BuildYourOwnComputerPage :64 - Select RAM: 8GB [+$60.00][[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 20:05:952 INFO  BuildYourOwnComputerPage :69 - Clicking on Harddisk radio button  : 320 GB[[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //input[@name='product_attribute_3']]
2022-05-15 20:05:62 INFO  BuildYourOwnComputerPage :74 - Clicking on Operating system radio button: Vista Home [+$50.00][[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //input[@name= 'product_attribute_4']]
2022-05-15 20:05:151 INFO  BuildYourOwnComputerPage :79 - Select Software: Total Commander [+$5.00][[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //input[@name= 'product_attribute_5']]
2022-05-15 20:05:241 INFO  BuildYourOwnComputerPage :84 - Clicking on  Add to cart button: [[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 20:05:95 INFO  BuildYourOwnComputerPage :88 - Getting text from: [[ChromeDriver: chrome on WINDOWS (1c64dd0819df6f9914f6147c105ceb7a)] -> xpath: //p[contains(.,'The product has been added to your shopping cart')]]
2022-05-15 20:05:150 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:945 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (fe25121031f44d2c7f6588219b50cbb5)] -> link text: Log in]
2022-05-15 20:05:997 INFO  LoginPage :41 - Getting text from: [[ChromeDriver: chrome on WINDOWS (fe25121031f44d2c7f6588219b50cbb5)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 20:05:903 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:472 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (3f6d2befa683344ca8c0ef8af980506a)] -> link text: Log in]
2022-05-15 20:05:617 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (3f6d2befa683344ca8c0ef8af980506a)] -> id: Email]
2022-05-15 20:05:752 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (3f6d2befa683344ca8c0ef8af980506a)] -> name: Password]
2022-05-15 20:05:671 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (3f6d2befa683344ca8c0ef8af980506a)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:698 INFO  LoginPage :61 - Getting text from: [[ChromeDriver: chrome on WINDOWS (3f6d2befa683344ca8c0ef8af980506a)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-15 20:05:675 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:54 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (90a8a282b188794de4a3190560bf987e)] -> link text: Log in]
2022-05-15 20:05:184 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (90a8a282b188794de4a3190560bf987e)] -> id: Email]
2022-05-15 20:05:286 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (90a8a282b188794de4a3190560bf987e)] -> name: Password]
2022-05-15 20:05:90 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (90a8a282b188794de4a3190560bf987e)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:121 INFO  LoginPage :61 - Getting text from: [[ChromeDriver: chrome on WINDOWS (90a8a282b188794de4a3190560bf987e)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-15 20:05:88 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:597 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (215c136a89ee910ca5a6c8ba2bce5095)] -> link text: Log in]
2022-05-15 20:05:719 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (215c136a89ee910ca5a6c8ba2bce5095)] -> id: Email]
2022-05-15 20:05:829 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (215c136a89ee910ca5a6c8ba2bce5095)] -> name: Password]
2022-05-15 20:05:601 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (215c136a89ee910ca5a6c8ba2bce5095)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:632 INFO  LoginPage :61 - Getting text from: [[ChromeDriver: chrome on WINDOWS (215c136a89ee910ca5a6c8ba2bce5095)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-15 20:05:527 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:429 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (09817cef27748a6099d9c0edd4367eb3)] -> link text: Log in]
2022-05-15 20:05:568 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (09817cef27748a6099d9c0edd4367eb3)] -> id: Email]
2022-05-15 20:05:681 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (09817cef27748a6099d9c0edd4367eb3)] -> name: Password]
2022-05-15 20:05:315 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (09817cef27748a6099d9c0edd4367eb3)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:364 INFO  HomePage :50 - Getting text from: Proxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Log out')]'
2022-05-15 20:05:208 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:611 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (25a50df197d69f11dbf33b325b400d07)] -> link text: Log in]
2022-05-15 20:05:340 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (25a50df197d69f11dbf33b325b400d07)] -> id: Email]
2022-05-15 20:05:575 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (25a50df197d69f11dbf33b325b400d07)] -> name: Password]
2022-05-15 20:05:682 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (25a50df197d69f11dbf33b325b400d07)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:27 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:941 INFO  HomePage :62 - Clicking on register link: [[ChromeDriver: chrome on WINDOWS (225e18f3af35985e18eb3ca51bc43125)] -> link text: Register]
2022-05-15 20:05:982 INFO  RegisterPage :92 - Getting text from: [[ChromeDriver: chrome on WINDOWS (225e18f3af35985e18eb3ca51bc43125)] -> xpath: //h1[normalize-space()='Register']]
2022-05-15 20:05:823 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:925 INFO  HomePage :62 - Clicking on register link: [[ChromeDriver: chrome on WINDOWS (db3a0de31a5d292d1c7ee61ff32063c4)] -> link text: Register]
2022-05-15 20:05:168 INFO  RegisterPage :138 - Clicking on Register button: [[ChromeDriver: chrome on WINDOWS (db3a0de31a5d292d1c7ee61ff32063c4)] -> xpath: //button[@id='register-button']]
2022-05-15 20:05:210 INFO  RegisterPage :152 - Getting text from: [[ChromeDriver: chrome on WINDOWS (db3a0de31a5d292d1c7ee61ff32063c4)] -> xpath: //span[@id='FirstName-error']]
2022-05-15 20:05:321 INFO  RegisterPage :157 - Getting text from: [[ChromeDriver: chrome on WINDOWS (db3a0de31a5d292d1c7ee61ff32063c4)] -> xpath: //span[@id='LastName-error']]
2022-05-15 20:05:454 INFO  RegisterPage :162 - Getting text from: [[ChromeDriver: chrome on WINDOWS (db3a0de31a5d292d1c7ee61ff32063c4)] -> xpath: //span[@id='Email-error']]
2022-05-15 20:05:519 INFO  RegisterPage :167 - Getting text from: [[ChromeDriver: chrome on WINDOWS (db3a0de31a5d292d1c7ee61ff32063c4)] -> xpath: //span[@id='Password-error']]
2022-05-15 20:05:573 INFO  RegisterPage :167 - Getting text from: [[ChromeDriver: chrome on WINDOWS (db3a0de31a5d292d1c7ee61ff32063c4)] -> xpath: //span[@id='Password-error']]
2022-05-15 20:05:553 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:388 INFO  HomePage :62 - Clicking on register link: [[ChromeDriver: chrome on WINDOWS (3675a4e4351629e7f70da9c027e7befe)] -> link text: Register]
2022-05-15 20:05:502 INFO  RegisterPage :99 - Selecting Gender radio button: female[[ChromeDriver: chrome on WINDOWS (3675a4e4351629e7f70da9c027e7befe)] -> xpath: //div[@id='gender']]
2022-05-15 20:05:676 INFO  RegisterPage :104 - Enter First name: Meera[[ChromeDriver: chrome on WINDOWS (3675a4e4351629e7f70da9c027e7befe)] -> xpath: //input[@id='FirstName']]
2022-05-15 20:05:979 INFO  RegisterPage :109 - Enter Last name: Parmar[[ChromeDriver: chrome on WINDOWS (3675a4e4351629e7f70da9c027e7befe)] -> xpath: //input[@id='LastName']]
2022-05-15 20:05:201 INFO  RegisterPage :114 - Enter date of birth details: 11[[ChromeDriver: chrome on WINDOWS (3675a4e4351629e7f70da9c027e7befe)] -> xpath: //select[@name='DateOfBirthDay']]
2022-05-15 20:05:377 INFO  RegisterPage :116 - Enter month of birth details: November[[ChromeDriver: chrome on WINDOWS (3675a4e4351629e7f70da9c027e7befe)] -> xpath: //select[@name='DateOfBirthMonth']]
2022-05-15 20:05:616 INFO  RegisterPage :118 - Enter year of birth details:1987[[ChromeDriver: chrome on WINDOWS (3675a4e4351629e7f70da9c027e7befe)] -> xpath: //select[@name='DateOfBirthYear']]
2022-05-15 20:05:151 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (3675a4e4351629e7f70da9c027e7befe)] -> id: Email]
2022-05-15 20:05:398 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (3675a4e4351629e7f70da9c027e7befe)] -> name: Password]
2022-05-15 20:05:606 INFO  RegisterPage :133 - Enter confirmed password: Asdfg123[[ChromeDriver: chrome on WINDOWS (3675a4e4351629e7f70da9c027e7befe)] -> xpath: //input[@id='ConfirmPassword']]
2022-05-15 20:05:423 INFO  RegisterPage :138 - Clicking on Register button: [[ChromeDriver: chrome on WINDOWS (3675a4e4351629e7f70da9c027e7befe)] -> xpath: //button[@id='register-button']]
2022-05-15 20:05:497 INFO  RegisterPage :142 - Getting text from: Proxy element for: DefaultElementLocator 'By.xpath: //div[contains(text(),'Your registration completed')]'
2022-05-15 20:05:774 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:155 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (a630c840b55bdb003a09f40fa8c21ce3)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (a630c840b55bdb003a09f40fa8c21ce3)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (a630c840b55bdb003a09f40fa8c21ce3)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (a630c840b55bdb003a09f40fa8c21ce3)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (a630c840b55bdb003a09f40fa8c21ce3)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (a630c840b55bdb003a09f40fa8c21ce3)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (a630c840b55bdb003a09f40fa8c21ce3)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:231 INFO  ComputerPage :37 - Getting text from: [[ChromeDriver: chrome on WINDOWS (a630c840b55bdb003a09f40fa8c21ce3)] -> xpath: //h1[contains(text(),'Computers')]]
2022-05-15 20:05:203 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:710 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (c9083899064e89203f86bd5be61eeece)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (c9083899064e89203f86bd5be61eeece)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (c9083899064e89203f86bd5be61eeece)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (c9083899064e89203f86bd5be61eeece)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (c9083899064e89203f86bd5be61eeece)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (c9083899064e89203f86bd5be61eeece)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (c9083899064e89203f86bd5be61eeece)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:401 INFO  ComputerPage :43 - Clicking on Desktop link: [[ChromeDriver: chrome on WINDOWS (c9083899064e89203f86bd5be61eeece)] -> xpath: //li[@class='inactive']//a[normalize-space()='Desktops']]
2022-05-15 20:05:454 INFO  DesktopsPage :40 - Getting text from: [[ChromeDriver: chrome on WINDOWS (c9083899064e89203f86bd5be61eeece)] -> xpath: //h1[normalize-space()='Desktops']]
2022-05-15 20:05:586 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:206 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:891 INFO  ComputerPage :43 - Clicking on Desktop link: [[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //li[@class='inactive']//a[normalize-space()='Desktops']]
